,Original ID,side_a,side_b,Catalyst Music Genre Side A,Catalyst Music Genre Side B,Label Name,text
146,gema_1460,La Ruñidera,Seguire Mi Viaje,Pachanga,Bolero,Gema,la ruidera seguire mi viaje alejandro rodriguez vitin santiagos sextette alvaro carrillo pachanga bolero gema
147,gema_1461,Mirame Mas,Vieja Luna,Bolero,Bolero,Gema,mirame mas vieja luna julio gutierrez roberto ledesma orquesta de julio gutierrez orlando de la rosa bolero bolero gema
148,gema_1463,Lo Que Dios Me Dio,Campesino,Guaracha,Pachanga,Gema,lo que dios me dio campesino chiquitin garcia el gran combo canta andy montaez pellin rodriguez canta pellin rodriguez guaracha pachanga gema
149,gema_1464,Adios Y Dame Un Beso,Nosotros,Bolero,Bolero,Gema,adios dame un beso nosotros rafael hernandez gilberto monroig su guitarra pedro junco bolero bolero gema
150,gema_1465,El Caballo Pelotero,El Cobrador,Guaracha,Guaracha,Gema,el caballo pelotero el cobrador bobby cap el gran combo canta pellin rodriguez hector santos canta andy montaez guaracha guaracha gema
151,gema_1467,Copa De Vino,Llegaste Tarde,Bolero,Bolero,Gema,copa de vino llegaste tarde luis demetrio canta gilberto monroig con guitarra wello rivas bolero bolero gema
152,gema_1469,Noche De Ronda,Ya Tu No Estas,Canción,Bolero,Gema,noche de ronda ya tu no estas agustin lara roberto ledesma orquesta arreglos de julio gutierrez bobby collazo cancin bolero gema
153,gema_1470,Zarpazo,Perdido Por El Mundo,Bolero,Bolero,Gema,zarpazo perdido por el mundo perin vazquez trio los condes maldonadoblancoramos fernando ramos bolero bolero gema
154,gema_1473,El Mochilon,Te Agarre,Porro,Merengue,Gema,el mochilon te agarre chago alvarado trio acangana de chiquitin garcia lito pea porro merengue gema
155,gema_1476,Meneito Me,La Cara,Guaracha,Pachanga,Gema,meneito me la cara rafael ithier el gran combo roberto angler guaracha pachanga gema
156,gema_1480,Se Me Olvido Tu Nombre,No Se Puede Querer,Bolero,Bolero,Gema,se me olvido tu nombre no se puede querer raul rene rosado roberto ledesma orquesta pepe delgado pepe delgado bolero bolero gema
157,gema_1481,Yira,Otra Noche,Tango,Tango,Gema,yira otra noche enrique santos gilberto monroig orquesta angel bussi rodolfo scimmarella tango tango gema
158,gema_1482,El Pasajero Cuña,Los Cuadrosos,Pachanga,Merengue,Gema,el pasajero cua los cuadrosos rafael cepeda el gran combo canta andy montaez jos sosa canta pellin rodriguez pachanga merengue gema
159,gema_1483,Donde Estas Corazon,Sigo Siendo De Ti,Bolero,Bolero,Gema,donde estas corazon sigo siendo de ti luis serrano roberto ledesma orquesta pep delgado hector urdaneta bolero bolero gema
160,gema_1484,La Pared,Yo No Soy Tu Amigo,Bolero,Bolero,Gema,la pared yo no soy tu amigo roberto angler roberto ledesma orquesta pep delgado armando manzanero bolero bolero gema
161,gema_1485,Que Se Lo Pongan,Que Triste Es Tu Historia,Merengue,Merengue,Gema,que se lo pongan que triste es tu historia yoyito cabrera yoyito cabrera su conj tpico dominicano merengue merengue gema
162,gema_1486,Boda Negra,En El Ultimo Escalon,Bolero,Bolero,Gema,boda negra en el ultimo escalon julio flores trio los condes maldonadoblancoramos willy chevalier bolero bolero gema
163,gema_1487,Por Tu Ausencia,Donde Quiera Que Estes,Bolero,Bolero,Gema,por tu ausencia donde quiera que estes trio los condes maldonadoblancoramos hector hernandez bolero bolero gema
164,gema_1490,Tabaco,Tu Me Sabes Comprender,Guaracha,Bolero,Gema,tabaco tu me sabes comprender claudio ferrer chorolo su combo canta rafy martinez ricardo prez martinez guaracha bolero gema
165,gema_1491,La Dejaste,Tu No Son Rubia,Bolero,Cha-cha-cha,Gema,la dejaste tu no son rubia llanes celio gonzalez orq de pep delgado portal bolero chachacha gema
166,gema_1492,Mi Desgracia,Estoy Triste,Bolero,Bolero,Gema,mi desgracia estoy triste bobby collazo celio gonzalez orq de pep delgado diaz bolero bolero gema
167,gema_1494,Casita Blanca,Naufragio,Bolero,Bolero,Gema,casita blanca naufragio maximiliano sanchez servando diaz su guitarra agustin lara bolero bolero gema
168,gema_1495,Alma Vacia,Perdoname Otra Vez,Bolero,Bolero,Gema,alma vacia perdoname otra vez alberto marquez roberto ledesma orquesta pep delgado hctor urdaneta bolero bolero gema
169,gema_1498,Mozambique,Libien Tanto,Merengue,Merengue,Gema,mozambique libien tanto yoyito cabrera su conjunto tipico dominicano merengue merengue gema
170,gema_1501,A Plazos,Camino Del Puente,Bolero,Bolero,Gema,plazos camino del puente hector flores roberto ledesma orquesta pep delgado rigual bolero bolero gema
171,gema_1506,Solo Para Ti,Hoy,Bolero,Bolero,Gema,solo para ti hoy manzanero roberto ledesma orquesta pep delgado julio gutierrez bolero bolero gema
172,gema_1507,Ante Los Ojos Del Mundo,Juguete Viejo,Bolero,Bolero,Gema,ante los ojos del mundo juguete viejo miguel angel amadeo trio los condes maldonadodiazramos hctor hernandez bolero bolero gema
173,gema_1509,Soy Como Soy,Mariana,Bolero,Guaracha,Gema,soy como soy mariana pedro junco rolando laserie orq eduardo cabrera bolero guaracha gema
174,gema_1511,Se Acabo,El Carrito,Merengue,Guaracha,Gema,se acabo el carrito henry arana el gran combo canta pellin rodriguez tito henriquez canta montaez merengue guaracha gema
175,gema_1524,Que Bien Lo Haces,El Dia,Bolero,Bolero,Gema,que bien lo haces el dia miguel angel amadeo roberto ledesma orquesta pep delgado luis demetrio bolero bolero gema
176,gema_1525,Yo Soy Asi,Adios De Veras,Bolero,Bolero,Gema,yo soy asi adios de veras pep delgado roberto ledesma orquesta pep delgado armando manzanero bolero bolero gema
177,gema_1526,En El Mismo Apartamento,Cambiaste Tu Destino,Bolero,Bolero,Gema,en el mismo apartamento cambiaste tu destino hector hernandez trio los condes maldonadodiazramos fernando ramos bolero bolero gema
178,gema_1527,Amaneci En Tus Brazos,Calle Abajo,Bolero,Bolero,Gema,amaneci en tus brazos calle abajo jos alfredo jimenez felipe rodriguez con trio los antares victor matos bolero bolero gema
179,gema_1528,Maldito Callo,Perejil Pa' La Cotorra,Guaracha,Son Montuno,Gema,maldito callo perejil pa la cotorra claudio ferrer el gran combo gonzalez guaracha son montuno gema
180,gema_1529,Vamos A Hablar,Pedacito De Lluvia,Bolero,Bolero,Gema,vamos hablar pedacito de lluvia johnny albino trio los condes maldonadodiazramos manuel del valle bolero bolero gema
181,gema_1530,El Arbol,Viacrusis,Bolero,Bolero,Gema,el arbol viacrusis roberto ledesma orquesta pep delgado mario de jesus bolero bolero gema
182,gema_1531,Que Te Cuesta,No Quisiera Quererte,Bolero,Bolero,Gema,que te cuesta no quisiera quererte perdomo roberto ledesma orquesta pep delgado roberto yanes bolero bolero gema
183,gema_1532,Nada De Ti,Muchisimo,Bolero,Bolero,Gema,nada de ti muchisimo johnny albino roberto ledesma orquesta pep delgado elena casals bolero bolero gema
184,gema_1533,Son Facilito,Pa' Que Te Desbarates,Guaracha,Merengue,Gema,son facilito pa que te desbarates claudio ferrer el gran combo tino labour guaracha merengue gema
185,gema_1534,Tuyo En Cuerpo Y Alma,La Fuerza Del Querer,Bolero,Bolero,Gema,tuyo en cuerpo alma la fuerza del querer miguel angel amadeo trio los condes maldonadodiazramos hector hernandez bolero bolero gema
186,gema_1538,Cuando Se Pierde Un Amor,A Unos Ojos Astrales,Bolero,Bolero,Gema,cuando se pierde un amor unos ojos astrales miguel angel amadeo trio los condes maldonadodiazramos hernandez bolero bolero gema
187,gema_1540,Muchas Gracias Mi Amor,Estoy Siempre Junto A Ti,Bolero,Bolero,Gema,muchas gracias mi amor estoy siempre junto ti mirta silva roberto ledesma orquesta pep delgado pep delgado bolero bolero gema
188,gema_1541,Sabrosita,Margarita,Guaracha,Merengue,Gema,sabrosita margarita gonzalez chorolo su combo rivera guaracha merengue gema
189,gema_1545,Comprension,Bajate De Esa Nube,Bolero,Bolero,Gema,comprension bajate de esa nube cristobal doval roberto ledesma orquesta pep delgado ernesto duarte bolero bolero gema
190,gema_1548,Cuando Ya No Me Quieras,Tus Ojos,Bolero,Bolero,Gema,cuando ya no me quieras tus ojos los cuates castillo roberto ledesma orquesta pep delgado pep delgado bolero bolero gema
191,gema_1549,No Lo Niegues,Tantas Cosas,Bolero,Bolero,Gema,no lo niegues tantas cosas german lugo trio los condes maldonadodiazramos perin vazquez bolero bolero gema
192,gema_1550,Eso Merece Un Trago,Amarga Navidad,Ranchera,Ranchera,Gema,eso merece un trago amarga navidad carrillo el gran combo cantan andy pellin jose alfredo jimenez canta pellin rodriguez ranchera ranchera gema
193,gema_1551,Fiesta Con El Gran Combo,Primer Viaje Pa'la Luna,Guaracha,Guaracha,Gema,fiesta con el gran combo primer viaje pala luna roberto angler el gran combo benjamn nez guaracha guaracha gema
194,gema_1553,"Tu, La Noche Y Yo",Nunca Mas,Bolero,Bolero,Gema,tu la noche yo nunca mas hector hernandez trio los condes maldonadodiazramos miguel amadeo bolero bolero gema
195,gema_1556,Estas En Mi,Yo Soy Esa,Bolero,Guaracha,Gema,estas en mi yo soy esa bobby collazo carmita lastra orquesta coky llera bolero guaracha gema
196,gema_1563,Declarate Inocente,Es Mejor Asi,Bolero,Bolero,Gema,declarate inocente es mejor asi jose alfredo jimenez roberto ledesma combo de pepe delgado arsenio rodriguez orquesta ernesto duarte bolero bolero gema
197,gema_1564,Palabras Del Cielo,Hoy Por Hoy,Bolero,Bolero,Gema,palabras del cielo hoy por hoy jose jimenez roberto ledesma combo de pep delgado trini marquez orquesta de ernesto duarte bolero bolero gema
198,gema_1567,No,Romantico Primero,Bolero,Bolero,Gema,no romantico primero armando manzanero roberto ledesma combo de pepe delgado rene touzet orquesta ernesto duarte bolero bolero gema
199,gema_1568,Por Primera Vez,Hasta Lo Infinito,Bolero,Bolero,Gema,por primera vez hasta lo infinito manuel jimenes canario trio los condes maldonadodiazramos german lugo bolero bolero gema
200,gema_1569,No Vendo El Corazon,Arrancame,Bolero,Bolero,Gema,no vendo el corazon arrancame johnny albino trio los condes maldonado diaz ramos omar arriagada bolero bolero gema
201,gema_1574,Este Party,Divina Ilusion,Guaracha,Bolero,Gema,este party divina ilusion manuel jimenez trio los condes maldonadodiazramos chopin etude guaracha bolero gema
202,gema_1579,Adoro,Esta Tarde Vi Llover,Bolero,Bolero,Gema,adoro esta tarde vi llover armando manzanero roberto ledesma arreglos direccin pep delgado bolero bolero gema
203,gema_1592,El Ciego,Todavia,Bolero,Bolero,Gema,el ciego todavia armando manzanero trio los condes maldonadodiazramos bolero bolero gema
204,gema_1606,Pensando En Ti,Somos Novios,Bolero,Bolero,Gema,pensando en ti somos novios armando manzanero roberto ledesma arreglos direccin fernando mulens bolero bolero gema
205,gema_1609,Esa,Boda Gris,Bolero,Bolero,Gema,esa boda gris aceves roberto ledesma arreglos direccin fernando mulens acevedo bolero bolero gema
206,gema_1611,Es Que Estas Enamorada,Esta Noche Me Quedo Contigo,Bolero,Bolero,Gema,es que estas enamorada esta noche me quedo contigo lolita de la colina felo bohr arreglo direccin jos chova barraza bolero bolero gema
207,gema_1617,Prefiero Estar Solo,Vivir,Bolero,Bolero,Gema,prefiero estar solo vivir miguel amadeo from lpg3065 pensando en ti roberto ledesma arr dir fernando mulens manzanero bolero bolero gema
208,gema_1620,Delilah,No Te Vayas,Balada,Balada,Gema,delilah no te vayas barrymasonalpin felo bohr arreglos direccin de jos chova from lpg3069 este es felo bohr manuel alejandro balada balada gema
209,gema_1661,Dura Verdad,Mi China Me Boto,Bolero,Son Montuno,Gema,dura verdad mi china me boto rafael ithier el gran combo rodrguez bolero son montuno gema
210,gema_1662,Rosa Blanca,Chan Con Chan,Cha-cha-cha,Cumbia,Gema,rosa blanca chan con chan roberto angler roberto anglero su combo candela canta roberto angler calixto ochoa canta marvin santiago chachacha cumbia gema
211,gema_1207,Levantate,Hay Que Tener Dos,Bolero,Merengue,Gema,levantate hay que tener dos jos dolores guinones rolando laserie bebo valds su orq luis kalaff bolero merengue gema
212,gema_1208,Que Feo El Pichon!,Ramona,Guaracha,Plena,Gema,que feo el pichon ramona rafael ithier cortijo su combo con ismael rivera rafael cortijo guaracha plena gema
213,gema_1209,Mi Version,Imagenes,Canción,Bolero,Gema,mi version imagenes rexach umpire tito lara orq de yoyo casteleiro frank domnguez cancin bolero gema
214,gema_1211,Todavia No E'na,Blanca Probo Pa'sabe,Merengue,Merengue,Gema,todavia no ena blanca probo pasabe luis kalaff luis kalaff con sus alegres dominicanos tabito peguero merengue merengue gema
215,gema_1212,Amar Y Vivir,Primera Lluvia,Bolero,Bolero,Gema,amar vivir primera lluvia consuelo velzquez fernando alvarez su conjunto ren touzet bolero bolero gema
216,gema_1217,El Panteon De Mi Madre,La Fundicion,Plena,Plena,Gema,el panteon de mi madre la fundicion paco cerniera paco cerniera con roque sus pleneros plena plena gema
217,gema_g1004,Serenata De Haiti,Mañoñó,Bolero,Guaracha,Gema,serenata de haiti mao grabado en cuba rolando rab pacho alonso su conjunto mario patterson bolero guaracha gema
218,gema_g1006,Tenia Que Ser Asi,Capullito De Aleli Buche Y Pluma Na Ma,Bolero,Guaracha,Gema,tenia que ser asi capullito de aleli buche pluma na ma grabado en cuba bobby collazo rolando la serie orquesta de ernesto duarte brito rafael hernandez bolero guaracha gema
219,gema_g1007,Fuerza De Voluntad,Tu Nunca Los Sabras,Guaracha,Bolero,Gema,fuerza de voluntad tu nunca los sabras grabado en cuba mario blanco trio los guaracheros de oriente sigifredo mora guaracha bolero gema
220,gema_g1008,Estas Equivocada,Que Es Lo Que Pasa,Bolero,Bolero,Gema,estas equivocada que es lo que pasa grabado en cuba osvaldo farrs rolando la serie orquesta de ernesto duarte brito julio gutierrez bolero bolero gema
221,gema_g1009,Retorna,El Vendedor De Chicharrones - Pregón,Bolero,Bolero,Gema,retorna el vendedor de chicharrones pregn sindo garay trio los guaracheros de oriente grabado en cuba gastn palmer bolero bolero gema
222,gema_g1016,A Eso Llegaras,"Suelta El Pollo, Gavilan",Bolero,Guaracha,Gema,eso llegaras suelta el pollo gavilan grabado en cuba osvaldo farrs rolando la serie orquesta de ernesto duarte enemelio jimnez bolero guaracha gema
223,gema_g1017,Oye Vanidosa,Noche De Tragos,Son Montuno,Bolero,Gema,oye vanidosa noche de tragos grabado en cuba vinicio gonzalez miguelito cun su conjunto eduardo saborit son montuno bolero gema
224,gema_g1024,Me Recordaras,No Es Preciso,Bolero,Bolero,Gema,me recordaras no es preciso grabado en cuba frank domnguez fernando alvarez bebo valdes su orguesta martha valdes bolero bolero gema
225,gema_g1028,Que Distinto,La Mona,Bolero,Guaracha,Gema,que distinto la mona grabado en cuba rosendo ruiz jr conjunto casino canta alberto ruiz bolero guaracha gema
226,gema_g1035,La Noche De Anoche,No Te Empeñes Mas,Bolero,Bolero,Gema,la noche de anoche no te empees mas grabado en cuba ren touzet fernando alvarez bebo valds su orquesta marta valds bolero bolero gema
227,gema_g1038,Solo Contigo Basta,Gracias,Bolero,Bolero,Gema,solo contigo basta gracias grabado en cuba piloto vera fernando alvarez bebo valds su orquesta pedro flores bolero bolero gema
228,gema_g1043,No Seras De Mi,Nos Estamos Alejando,Bolero,Bolero,Gema,no seras de mi nos estamos alejando grabado en cuba grecia domenech fernando alvarez bebo valds su orquesta lily martnez bolero bolero gema
229,gema_g1044,Lagrimas Negras,Si Lo Encuentro Lo Mato,Bolero,Son Montuno,Gema,lagrimas negras si lo encuentro lo mato grabado en cuba miguel matamoros rolando laserie su orquesta parmenio salazar bolero son montuno gema
230,gema_g1050,Fidel Ya Llego,Te Va A Pesar,Guaracha,Bolero,Gema,fidel ya llego te va pesar grabado en cuba rolando laserie su orquesta osvaldo alburquerque guaracha bolero gema
231,gema_g1076,Mi Triste Noche,En Ti Y En Mi,Bolero,Bolero,Gema,mi triste noche en ti en mi marta ochoa fernando alvarez orq snchez ferrer piloto vera bolero bolero gema
232,gema_g1082,Mis Tinieblas,A Que Has Vuelto Perversa,Bolero,Bolero,Gema,mis tinieblas que has vuelto perversa alfredo gil los camperos adalberto alvarez bolero bolero gema
233,gema_g1085,Bajo La Sombra De Un Pino,Hay Que Echar Manteca,Danzón,Danzón,Gema,bajo la sombra de un pino hay que echar manteca acosta danzonera antillana rubalcaba danzn danzn gema
234,marvella_1245,El Gavilan Colorado,Dia Venturoso,Huapango,Ranchera,Marvella,el gavilan colorado dia venturoso de la pelicula el gavilan vengador juan vicente tone alba tony aguilar con el mariachi de miguel diaz huapango ranchera marvella
235,marvella_1249,Nuestra Navidad,Las Campanas De Navidad,Bolero,Vals,Marvella,nuestra navidad las campanas de navidad johnny rodriguez su trio avelino muoz al organo pablito sabat laureano magda betancourt bolero vals marvella
236,marvella_1249,Nuestra Navidad,Las Campanas De Navidad,Bolero,Vals,Marvella,nuestra navidad las campanas de navidad herminio kenny johnny rodriguez su trio avelino muoz al organo pablito sabat laureano magda betancourt bolero vals marvella
